id,date,store_nbr,family,sales,onpromotion
5368,2013-01-04,1,"LIQUOR,WINE,BEER",102.0,0
5369,2013-01-04,1,MAGAZINES,0.0,0
5370,2013-01-04,1,MEATS,454.172,0
5371,2013-01-04,1,PERSONAL CARE,88.0,0
5372,2013-01-04,1,PET SUPPLIES,0.0,0
5373,2013-01-04,1,PLAYERS AND ELECTRONICS,0.0,0
5374,2013-01-04,1,POULTRY,258.023,0
5375,2013-01-04,1,PREPARED FOODS,67.0,0
5376,2013-01-04,1,PRODUCE,0.0,0
5377,2013-01-04,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
5378,2013-01-04,1,SEAFOOD,29.907001,0
5709,2013-01-04,2,AUTOMOTIVE,3.0,0
5710,2013-01-04,2,BABY CARE,0.0,0
5711,2013-01-04,2,BEAUTY,3.0,0
5712,2013-01-04,2,BEVERAGES,1146.0,0
5713,2013-01-04,2,BOOKS,0.0,0
5714,2013-01-04,2,BREAD/BAKERY,299.012,0
5715,2013-01-04,2,CELEBRATION,0.0,0
5716,2013-01-04,2,CLEANING,958.0,0
5717,2013-01-04,2,DAIRY,480.0,0
5718,2013-01-04,2,DELI,231.374,0
5719,2013-01-04,2,EGGS,188.0,0
5720,2013-01-04,2,FROZEN FOODS,75.62,0
5721,2013-01-04,2,GROCERY I,2697.0,0
5722,2013-01-04,2,GROCERY II,36.0,0
5723,2013-01-04,2,HARDWARE,0.0,0
5724,2013-01-04,2,HOME AND KITCHEN I,0.0,0
5725,2013-01-04,2,HOME AND KITCHEN II,0.0,0
5726,2013-01-04,2,HOME APPLIANCES,0.0,0
5727,2013-01-04,2,HOME CARE,0.0,0
5728,2013-01-04,2,LADIESWEAR,0.0,0
5729,2013-01-04,2,LAWN AND GARDEN,2.0,0
5730,2013-01-04,2,LINGERIE,17.0,0
5731,2013-01-04,2,"LIQUOR,WINE,BEER",80.0,0
5732,2013-01-04,2,MAGAZINES,0.0,0
5733,2013-01-04,2,MEATS,689.216,0
5734,2013-01-04,2,PERSONAL CARE,188.0,0
5735,2013-01-04,2,PET SUPPLIES,0.0,0
5736,2013-01-04,2,PLAYERS AND ELECTRONICS,0.0,0
5737,2013-01-04,2,POULTRY,305.019,0
5738,2013-01-04,2,PREPARED FOODS,78.303,0
5739,2013-01-04,2,PRODUCE,0.0,0
5740,2013-01-04,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
5741,2013-01-04,2,SEAFOOD,49.833,0
6072,2013-01-04,3,AUTOMOTIVE,3.0,0
6073,2013-01-04,3,BABY CARE,0.0,0
6074,2013-01-04,3,BEAUTY,2.0,0
6075,2013-01-04,3,BEVERAGES,3283.0,0
6076,2013-01-04,3,BOOKS,0.0,0
6077,2013-01-04,3,BREAD/BAKERY,784.331,0
6078,2013-01-04,3,CELEBRATION,0.0,0
6079,2013-01-04,3,CLEANING,2182.0,0
6080,2013-01-04,3,DAIRY,1244.0,0
6081,2013-01-04,3,DELI,347.192,0
6082,2013-01-04,3,EGGS,538.0,0
6083,2013-01-04,3,FROZEN FOODS,274.515,0
6084,2013-01-04,3,GROCERY I,5731.0,0
6085,2013-01-04,3,GROCERY II,84.0,0
6086,2013-01-04,3,HARDWARE,2.0,0
6087,2013-01-04,3,HOME AND KITCHEN I,0.0,0
6088,2013-01-04,3,HOME AND KITCHEN II,0.0,0
6089,2013-01-04,3,HOME APPLIANCES,0.0,0
6090,2013-01-04,3,HOME CARE,0.0,0
6091,2013-01-04,3,LADIESWEAR,0.0,0
6092,2013-01-04,3,LAWN AND GARDEN,17.0,0
6093,2013-01-04,3,LINGERIE,55.0,0
6094,2013-01-04,3,"LIQUOR,WINE,BEER",300.0,0
6095,2013-01-04,3,MAGAZINES,0.0,0
6096,2013-01-04,3,MEATS,916.485,0
6097,2013-01-04,3,PERSONAL CARE,426.0,0
6098,2013-01-04,3,PET SUPPLIES,0.0,0
6099,2013-01-04,3,PLAYERS AND ELECTRONICS,0.0,0
6100,2013-01-04,3,POULTRY,708.721,0
6101,2013-01-04,3,PREPARED FOODS,378.637,0
6102,2013-01-04,3,PRODUCE,0.0,0
6103,2013-01-04,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
6104,2013-01-04,3,SEAFOOD,115.216995,0
6435,2013-01-04,4,AUTOMOTIVE,7.0,0
6436,2013-01-04,4,BABY CARE,0.0,0
6437,2013-01-04,4,BEAUTY,1.0,0
6438,2013-01-04,4,BEVERAGES,944.0,0
6439,2013-01-04,4,BOOKS,0.0,0
6440,2013-01-04,4,BREAD/BAKERY,278.56,0
6441,2013-01-04,4,CELEBRATION,0.0,0
6442,2013-01-04,4,CLEANING,884.0,0
6443,2013-01-04,4,DAIRY,411.0,0
6444,2013-01-04,4,DELI,204.438,0
6445,2013-01-04,4,EGGS,165.0,0
6446,2013-01-04,4,FROZEN FOODS,126.086,0
6447,2013-01-04,4,GROCERY I,2688.0,0
6448,2013-01-04,4,GROCERY II,22.0,0
6449,2013-01-04,4,HARDWARE,1.0,0
6450,2013-01-04,4,HOME AND KITCHEN I,0.0,0
6451,2013-01-04,4,HOME AND KITCHEN II,0.0,0
6452,2013-01-04,4,HOME APPLIANCES,0.0,0
6453,2013-01-04,4,HOME CARE,0.0,0
6454,2013-01-04,4,LADIESWEAR,0.0,0
6455,2013-01-04,4,LAWN AND GARDEN,0.0,0
6456,2013-01-04,4,LINGERIE,11.0,0
6457,2013-01-04,4,"LIQUOR,WINE,BEER",61.0,0
6458,2013-01-04,4,MAGAZINES,0.0,0
6459,2013-01-04,4,MEATS,438.688,0
6460,2013-01-04,4,PERSONAL CARE,226.0,0
6461,2013-01-04,4,PET SUPPLIES,0.0,0
6462,2013-01-04,4,PLAYERS AND ELECTRONICS,0.0,0
6463,2013-01-04,4,POULTRY,302.945,0
6464,2013-01-04,4,PREPARED FOODS,102.307,0
6465,2013-01-04,4,PRODUCE,0.0,0
6466,2013-01-04,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
6467,2013-01-04,4,SEAFOOD,28.026001,0
6798,2013-01-04,5,AUTOMOTIVE,6.0,0
6799,2013-01-04,5,BABY CARE,0.0,0
6800,2013-01-04,5,BEAUTY,3.0,0
6801,2013-01-04,5,BEVERAGES,859.0,0
6802,2013-01-04,5,BOOKS,0.0,0
6803,2013-01-04,5,BREAD/BAKERY,335.761,0
6804,2013-01-04,5,CELEBRATION,0.0,0
6805,2013-01-04,5,CLEANING,1159.0,0
6806,2013-01-04,5,DAIRY,309.0,0
6807,2013-01-04,5,DELI,291.408,0
6808,2013-01-04,5,EGGS,141.0,0
6809,2013-01-04,5,FROZEN FOODS,121.182,0
6810,2013-01-04,5,GROCERY I,3085.0,0
6811,2013-01-04,5,GROCERY II,23.0,0
6812,2013-01-04,5,HARDWARE,1.0,0
6813,2013-01-04,5,HOME AND KITCHEN I,0.0,0
6814,2013-01-04,5,HOME AND KITCHEN II,0.0,0
6815,2013-01-04,5,HOME APPLIANCES,0.0,0
6816,2013-01-04,5,HOME CARE,0.0,0
6817,2013-01-04,5,LADIESWEAR,0.0,0
6818,2013-01-04,5,LAWN AND GARDEN,2.0,0
6819,2013-01-04,5,LINGERIE,23.0,0
6820,2013-01-04,5,"LIQUOR,WINE,BEER",46.0,0
6821,2013-01-04,5,MAGAZINES,0.0,0
6822,2013-01-04,5,MEATS,407.364,0
6823,2013-01-04,5,PERSONAL CARE,265.0,0
6824,2013-01-04,5,PET SUPPLIES,0.0,0
6825,2013-01-04,5,PLAYERS AND ELECTRONICS,0.0,0
6826,2013-01-04,5,POULTRY,167.29599,0
6827,2013-01-04,5,PREPARED FOODS,87.0,0
6828,2013-01-04,5,PRODUCE,0.0,0
6829,2013-01-04,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
6830,2013-01-04,5,SEAFOOD,15.6310005,0
7128,2013-01-05,1,AUTOMOTIVE,5.0,0
7129,2013-01-05,1,BABY CARE,0.0,0
7130,2013-01-05,1,BEAUTY,3.0,0
7131,2013-01-05,1,BEVERAGES,1160.0,0
7132,2013-01-05,1,BOOKS,0.0,0
7133,2013-01-05,1,BREAD/BAKERY,301.057,0
7134,2013-01-05,1,CELEBRATION,0.0,0
7135,2013-01-05,1,CLEANING,811.0,0
7136,2013-01-05,1,DAIRY,464.0,0
7137,2013-01-05,1,DELI,118.613,0
7138,2013-01-05,1,EGGS,177.0,0
7139,2013-01-05,1,FROZEN FOODS,70.0,0
7140,2013-01-05,1,GROCERY I,2216.0,0
7141,2013-01-05,1,GROCERY II,30.0,0
7142,2013-01-05,1,HARDWARE,1.0,0
7143,2013-01-05,1,HOME AND KITCHEN I,0.0,0
7144,2013-01-05,1,HOME AND KITCHEN II,0.0,0
7145,2013-01-05,1,HOME APPLIANCES,0.0,0
7146,2013-01-05,1,HOME CARE,0.0,0
7147,2013-01-05,1,LADIESWEAR,0.0,0
7148,2013-01-05,1,LAWN AND GARDEN,10.0,0
7149,2013-01-05,1,LINGERIE,20.0,0
7150,2013-01-05,1,"LIQUOR,WINE,BEER",159.0,0
7151,2013-01-05,1,MAGAZINES,0.0,0
7152,2013-01-05,1,MEATS,328.94,0
7153,2013-01-05,1,PERSONAL CARE,141.0,0
7154,2013-01-05,1,PET SUPPLIES,0.0,0
7155,2013-01-05,1,PLAYERS AND ELECTRONICS,0.0,0
7156,2013-01-05,1,POULTRY,212.33301,0
7157,2013-01-05,1,PREPARED FOODS,66.0,0
7158,2013-01-05,1,PRODUCE,0.0,0
7159,2013-01-05,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
7160,2013-01-05,1,SEAFOOD,24.842,0
7491,2013-01-05,2,AUTOMOTIVE,5.0,0
7492,2013-01-05,2,BABY CARE,0.0,0
7493,2013-01-05,2,BEAUTY,9.0,0
7494,2013-01-05,2,BEVERAGES,1581.0,0
7495,2013-01-05,2,BOOKS,0.0,0
7496,2013-01-05,2,BREAD/BAKERY,385.333,0
7497,2013-01-05,2,CELEBRATION,0.0,0
7498,2013-01-05,2,CLEANING,1284.0,0
7499,2013-01-05,2,DAIRY,620.0,0
7500,2013-01-05,2,DELI,247.811,0
7501,2013-01-05,2,EGGS,225.0,0
7502,2013-01-05,2,FROZEN FOODS,120.491,0
7503,2013-01-05,2,GROCERY I,3545.0,0
7504,2013-01-05,2,GROCERY II,35.0,0
7505,2013-01-05,2,HARDWARE,0.0,0
7506,2013-01-05,2,HOME AND KITCHEN I,0.0,0
7507,2013-01-05,2,HOME AND KITCHEN II,0.0,0
7508,2013-01-05,2,HOME APPLIANCES,0.0,0
7509,2013-01-05,2,HOME CARE,0.0,0
7510,2013-01-05,2,LADIESWEAR,0.0,0
7511,2013-01-05,2,LAWN AND GARDEN,13.0,0
7512,2013-01-05,2,LINGERIE,31.0,0
7513,2013-01-05,2,"LIQUOR,WINE,BEER",105.0,0
7514,2013-01-05,2,MAGAZINES,0.0,0
7515,2013-01-05,2,MEATS,578.157,0
7516,2013-01-05,2,PERSONAL CARE,245.0,0
7517,2013-01-05,2,PET SUPPLIES,0.0,0
7518,2013-01-05,2,PLAYERS AND ELECTRONICS,0.0,0
7519,2013-01-05,2,POULTRY,383.7,0
7520,2013-01-05,2,PREPARED FOODS,82.112,0
7521,2013-01-05,2,PRODUCE,0.0,0
7522,2013-01-05,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
7523,2013-01-05,2,SEAFOOD,43.962,0
7854,2013-01-05,3,AUTOMOTIVE,12.0,0
7855,2013-01-05,3,BABY CARE,0.0,0
7856,2013-01-05,3,BEAUTY,8.0,0
7857,2013-01-05,3,BEVERAGES,4886.0,0
7858,2013-01-05,3,BOOKS,0.0,0
7859,2013-01-05,3,BREAD/BAKERY,1066.981,0
7860,2013-01-05,3,CELEBRATION,0.0,0
7861,2013-01-05,3,CLEANING,2662.0,0
7862,2013-01-05,3,DAIRY,1458.0,0
7863,2013-01-05,3,DELI,594.503,0
7864,2013-01-05,3,EGGS,636.0,0
7865,2013-01-05,3,FROZEN FOODS,372.455,0
7866,2013-01-05,3,GROCERY I,7823.0,0
7867,2013-01-05,3,GROCERY II,82.0,0
7868,2013-01-05,3,HARDWARE,5.0,0
7869,2013-01-05,3,HOME AND KITCHEN I,0.0,0
7870,2013-01-05,3,HOME AND KITCHEN II,0.0,0
7871,2013-01-05,3,HOME APPLIANCES,0.0,0
7872,2013-01-05,3,HOME CARE,0.0,0
7873,2013-01-05,3,LADIESWEAR,0.0,0
7874,2013-01-05,3,LAWN AND GARDEN,13.0,0
7875,2013-01-05,3,LINGERIE,23.0,0
7876,2013-01-05,3,"LIQUOR,WINE,BEER",382.0,0
7877,2013-01-05,3,MAGAZINES,0.0,0
7878,2013-01-05,3,MEATS,897.419,0
7879,2013-01-05,3,PERSONAL CARE,657.0,0
7880,2013-01-05,3,PET SUPPLIES,0.0,0
7881,2013-01-05,3,PLAYERS AND ELECTRONICS,0.0,0
7882,2013-01-05,3,POULTRY,619.682,0
7883,2013-01-05,3,PREPARED FOODS,394.327,0
7884,2013-01-05,3,PRODUCE,0.0,0
7885,2013-01-05,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
7886,2013-01-05,3,SEAFOOD,108.505005,0
8217,2013-01-05,4,AUTOMOTIVE,9.0,0
8218,2013-01-05,4,BABY CARE,0.0,0
8219,2013-01-05,4,BEAUTY,4.0,0
8220,2013-01-05,4,BEVERAGES,1551.0,0
8221,2013-01-05,4,BOOKS,0.0,0
8222,2013-01-05,4,BREAD/BAKERY,371.69,0
8223,2013-01-05,4,CELEBRATION,0.0,0
8224,2013-01-05,4,CLEANING,1442.0,0
8225,2013-01-05,4,DAIRY,660.0,0
8226,2013-01-05,4,DELI,267.841,0
8227,2013-01-05,4,EGGS,231.0,0
8228,2013-01-05,4,FROZEN FOODS,131.384,0
8229,2013-01-05,4,GROCERY I,3731.0,0
8230,2013-01-05,4,GROCERY II,28.0,0
8231,2013-01-05,4,HARDWARE,2.0,0
8232,2013-01-05,4,HOME AND KITCHEN I,0.0,0
8233,2013-01-05,4,HOME AND KITCHEN II,0.0,0
8234,2013-01-05,4,HOME APPLIANCES,0.0,0
8235,2013-01-05,4,HOME CARE,0.0,0
8236,2013-01-05,4,LADIESWEAR,0.0,0
8237,2013-01-05,4,LAWN AND GARDEN,13.0,0
8238,2013-01-05,4,LINGERIE,17.0,0
8239,2013-01-05,4,"LIQUOR,WINE,BEER",171.0,0
8240,2013-01-05,4,MAGAZINES,0.0,0
8241,2013-01-05,4,MEATS,454.877,0
8242,2013-01-05,4,PERSONAL CARE,380.0,0
8243,2013-01-05,4,PET SUPPLIES,0.0,0
8244,2013-01-05,4,PLAYERS AND ELECTRONICS,0.0,0
8245,2013-01-05,4,POULTRY,319.793,0
8246,2013-01-05,4,PREPARED FOODS,131.093,0
8247,2013-01-05,4,PRODUCE,0.0,0
8248,2013-01-05,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
8249,2013-01-05,4,SEAFOOD,32.705,0
8580,2013-01-05,5,AUTOMOTIVE,4.0,0
8581,2013-01-05,5,BABY CARE,0.0,0
8582,2013-01-05,5,BEAUTY,5.0,0
8583,2013-01-05,5,BEVERAGES,912.0,0
8584,2013-01-05,5,BOOKS,0.0,0
8585,2013-01-05,5,BREAD/BAKERY,402.286,0
8586,2013-01-05,5,CELEBRATION,0.0,0
8587,2013-01-05,5,CLEANING,1257.0,0
8588,2013-01-05,5,DAIRY,356.0,0
8589,2013-01-05,5,DELI,288.754,0
8590,2013-01-05,5,EGGS,143.0,0
8591,2013-01-05,5,FROZEN FOODS,162.91,0
8592,2013-01-05,5,GROCERY I,3398.0,0
8593,2013-01-05,5,GROCERY II,18.0,0
8594,2013-01-05,5,HARDWARE,1.0,0
8595,2013-01-05,5,HOME AND KITCHEN I,0.0,0
8596,2013-01-05,5,HOME AND KITCHEN II,0.0,0
8597,2013-01-05,5,HOME APPLIANCES,0.0,0
8598,2013-01-05,5,HOME CARE,0.0,0
8599,2013-01-05,5,LADIESWEAR,0.0,0
8600,2013-01-05,5,LAWN AND GARDEN,1.0,0
8601,2013-01-05,5,LINGERIE,43.0,0
8602,2013-01-05,5,"LIQUOR,WINE,BEER",79.0,0
8603,2013-01-05,5,MAGAZINES,0.0,0
8604,2013-01-05,5,MEATS,466.825,0
8605,2013-01-05,5,PERSONAL CARE,330.0,0
8606,2013-01-05,5,PET SUPPLIES,0.0,0
8607,2013-01-05,5,PLAYERS AND ELECTRONICS,0.0,0
8608,2013-01-05,5,POULTRY,226.044,0
8609,2013-01-05,5,PREPARED FOODS,80.0,0
8610,2013-01-05,5,PRODUCE,0.0,0
8611,2013-01-05,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
8612,2013-01-05,5,SEAFOOD,18.779,0
8910,2013-01-06,1,AUTOMOTIVE,2.0,0
8911,2013-01-06,1,BABY CARE,0.0,0
8912,2013-01-06,1,BEAUTY,0.0,0
8913,2013-01-06,1,BEVERAGES,407.0,0
8914,2013-01-06,1,BOOKS,0.0,0
8915,2013-01-06,1,BREAD/BAKERY,147.182,0
8916,2013-01-06,1,CELEBRATION,0.0,0
8917,2013-01-06,1,CLEANING,257.0,0
8918,2013-01-06,1,DAIRY,212.0,0
8919,2013-01-06,1,DELI,60.135,0
8920,2013-01-06,1,EGGS,85.0,0
8921,2013-01-06,1,FROZEN FOODS,32.73,0
8922,2013-01-06,1,GROCERY I,723.0,0
8923,2013-01-06,1,GROCERY II,5.0,0
8924,2013-01-06,1,HARDWARE,2.0,0
8925,2013-01-06,1,HOME AND KITCHEN I,0.0,0
8926,2013-01-06,1,HOME AND KITCHEN II,0.0,0
8927,2013-01-06,1,HOME APPLIANCES,0.0,0
8928,2013-01-06,1,HOME CARE,0.0,0
8929,2013-01-06,1,LADIESWEAR,0.0,0
8930,2013-01-06,1,LAWN AND GARDEN,0.0,0
8931,2013-01-06,1,LINGERIE,0.0,0
8932,2013-01-06,1,"LIQUOR,WINE,BEER",0.0,0
8933,2013-01-06,1,MAGAZINES,0.0,0
8934,2013-01-06,1,MEATS,113.282,0
8935,2013-01-06,1,PERSONAL CARE,49.0,0
8936,2013-01-06,1,PET SUPPLIES,0.0,0
8937,2013-01-06,1,PLAYERS AND ELECTRONICS,0.0,0
8938,2013-01-06,1,POULTRY,73.758,0
8939,2013-01-06,1,PREPARED FOODS,25.0,0
8940,2013-01-06,1,PRODUCE,0.0,0
8941,2013-01-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
8942,2013-01-06,1,SEAFOOD,5.0,0
9273,2013-01-06,2,AUTOMOTIVE,6.0,0
9274,2013-01-06,2,BABY CARE,0.0,0
9275,2013-01-06,2,BEAUTY,6.0,0
9276,2013-01-06,2,BEVERAGES,1900.0,0
9277,2013-01-06,2,BOOKS,0.0,0
9278,2013-01-06,2,BREAD/BAKERY,584.702,0
9279,2013-01-06,2,CELEBRATION,0.0,0
9280,2013-01-06,2,CLEANING,1295.0,0
9281,2013-01-06,2,DAIRY,645.0,0
9282,2013-01-06,2,DELI,263.58,0
9283,2013-01-06,2,EGGS,271.0,0
9284,2013-01-06,2,FROZEN FOODS,132.916,0
9285,2013-01-06,2,GROCERY I,3799.0,0
9286,2013-01-06,2,GROCERY II,48.0,0
9287,2013-01-06,2,HARDWARE,3.0,0
9288,2013-01-06,2,HOME AND KITCHEN I,0.0,0
9289,2013-01-06,2,HOME AND KITCHEN II,0.0,0
9290,2013-01-06,2,HOME APPLIANCES,0.0,0
9291,2013-01-06,2,HOME CARE,0.0,0
9292,2013-01-06,2,LADIESWEAR,0.0,0
9293,2013-01-06,2,LAWN AND GARDEN,14.0,0
9294,2013-01-06,2,LINGERIE,23.0,0
9295,2013-01-06,2,"LIQUOR,WINE,BEER",0.0,0
9296,2013-01-06,2,MAGAZINES,0.0,0
9297,2013-01-06,2,MEATS,532.903,0
9298,2013-01-06,2,PERSONAL CARE,266.0,0
9299,2013-01-06,2,PET SUPPLIES,0.0,0
9300,2013-01-06,2,PLAYERS AND ELECTRONICS,0.0,0
9301,2013-01-06,2,POULTRY,389.669,0
9302,2013-01-06,2,PREPARED FOODS,119.359,0
9303,2013-01-06,2,PRODUCE,0.0,0
9304,2013-01-06,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
9305,2013-01-06,2,SEAFOOD,23.259,0
9636,2013-01-06,3,AUTOMOTIVE,13.0,0
9637,2013-01-06,3,BABY CARE,0.0,0
9638,2013-01-06,3,BEAUTY,11.0,0
9639,2013-01-06,3,BEVERAGES,5474.0,0
9640,2013-01-06,3,BOOKS,0.0,0
9641,2013-01-06,3,BREAD/BAKERY,1261.676,0
9642,2013-01-06,3,CELEBRATION,0.0,0
9643,2013-01-06,3,CLEANING,3196.0,0
9644,2013-01-06,3,DAIRY,1524.0,0
9645,2013-01-06,3,DELI,618.278,0
9646,2013-01-06,3,EGGS,741.0,0
9647,2013-01-06,3,FROZEN FOODS,435.0,0
9648,2013-01-06,3,GROCERY I,8802.0,0
9649,2013-01-06,3,GROCERY II,96.0,0
9650,2013-01-06,3,HARDWARE,3.0,0
9651,2013-01-06,3,HOME AND KITCHEN I,0.0,0
9652,2013-01-06,3,HOME AND KITCHEN II,0.0,0
9653,2013-01-06,3,HOME APPLIANCES,0.0,0
9654,2013-01-06,3,HOME CARE,0.0,0
9655,2013-01-06,3,LADIESWEAR,0.0,0
9656,2013-01-06,3,LAWN AND GARDEN,16.0,0
9657,2013-01-06,3,LINGERIE,69.0,0
9658,2013-01-06,3,"LIQUOR,WINE,BEER",0.0,0
9659,2013-01-06,3,MAGAZINES,0.0,0
9660,2013-01-06,3,MEATS,952.456,0
9661,2013-01-06,3,PERSONAL CARE,862.0,0
9662,2013-01-06,3,PET SUPPLIES,0.0,0
9663,2013-01-06,3,PLAYERS AND ELECTRONICS,0.0,0
9664,2013-01-06,3,POULTRY,678.378,0
9665,2013-01-06,3,PREPARED FOODS,462.779,0
9666,2013-01-06,3,PRODUCE,0.0,0
9667,2013-01-06,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
9668,2013-01-06,3,SEAFOOD,128.053,0
9999,2013-01-06,4,AUTOMOTIVE,4.0,0
10000,2013-01-06,4,BABY CARE,0.0,0
10001,2013-01-06,4,BEAUTY,5.0,0
10002,2013-01-06,4,BEVERAGES,1869.0,0
10003,2013-01-06,4,BOOKS,0.0,0
10004,2013-01-06,4,BREAD/BAKERY,518.348,0
10005,2013-01-06,4,CELEBRATION,0.0,0
10006,2013-01-06,4,CLEANING,1492.0,0
10007,2013-01-06,4,DAIRY,616.0,0
10008,2013-01-06,4,DELI,317.962,0
10009,2013-01-06,4,EGGS,325.0,0
10010,2013-01-06,4,FROZEN FOODS,159.761,0
10011,2013-01-06,4,GROCERY I,4585.0,0
10012,2013-01-06,4,GROCERY II,27.0,0
10013,2013-01-06,4,HARDWARE,4.0,0
10014,2013-01-06,4,HOME AND KITCHEN I,0.0,0
10015,2013-01-06,4,HOME AND KITCHEN II,0.0,0
10016,2013-01-06,4,HOME APPLIANCES,0.0,0
10017,2013-01-06,4,HOME CARE,0.0,0
10018,2013-01-06,4,LADIESWEAR,0.0,0
10019,2013-01-06,4,LAWN AND GARDEN,12.0,0
10020,2013-01-06,4,LINGERIE,63.0,0
10021,2013-01-06,4,"LIQUOR,WINE,BEER",0.0,0
10022,2013-01-06,4,MAGAZINES,0.0,0
10023,2013-01-06,4,MEATS,672.929,0
10024,2013-01-06,4,PERSONAL CARE,457.0,0
10025,2013-01-06,4,PET SUPPLIES,0.0,0
10026,2013-01-06,4,PLAYERS AND ELECTRONICS,0.0,0
10027,2013-01-06,4,POULTRY,382.21,0
10028,2013-01-06,4,PREPARED FOODS,144.254,0
10029,2013-01-06,4,PRODUCE,0.0,0
10030,2013-01-06,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
10031,2013-01-06,4,SEAFOOD,25.228,0
10362,2013-01-06,5,AUTOMOTIVE,10.0,0
10363,2013-01-06,5,BABY CARE,0.0,0
10364,2013-01-06,5,BEAUTY,9.0,0
10365,2013-01-06,5,BEVERAGES,1124.0,0
10366,2013-01-06,5,BOOKS,0.0,0
10367,2013-01-06,5,BREAD/BAKERY,540.281,0
10368,2013-01-06,5,CELEBRATION,0.0,0
10369,2013-01-06,5,CLEANING,1751.0,0
10370,2013-01-06,5,DAIRY,438.0,0
10371,2013-01-06,5,DELI,379.7,0
10372,2013-01-06,5,EGGS,251.0,0
10373,2013-01-06,5,FROZEN FOODS,139.702,0
10374,2013-01-06,5,GROCERY I,4643.0,0
10375,2013-01-06,5,GROCERY II,13.0,0
10376,2013-01-06,5,HARDWARE,2.0,0
10377,2013-01-06,5,HOME AND KITCHEN I,0.0,0
10378,2013-01-06,5,HOME AND KITCHEN II,0.0,0
10379,2013-01-06,5,HOME APPLIANCES,0.0,0
10380,2013-01-06,5,HOME CARE,0.0,0
10381,2013-01-06,5,LADIESWEAR,0.0,0
10382,2013-01-06,5,LAWN AND GARDEN,0.0,0
10383,2013-01-06,5,LINGERIE,94.0,0
10384,2013-01-06,5,"LIQUOR,WINE,BEER",0.0,0
10385,2013-01-06,5,MAGAZINES,0.0,0
10386,2013-01-06,5,MEATS,536.73303,0
10387,2013-01-06,5,PERSONAL CARE,489.0,0
10388,2013-01-06,5,PET SUPPLIES,0.0,0
10389,2013-01-06,5,PLAYERS AND ELECTRONICS,0.0,0
10390,2013-01-06,5,POULTRY,268.455,0
10391,2013-01-06,5,PREPARED FOODS,147.0,0
10392,2013-01-06,5,PRODUCE,0.0,0
10393,2013-01-06,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
10394,2013-01-06,5,SEAFOOD,7.361,0
10692,2013-01-07,1,AUTOMOTIVE,0.0,0
10693,2013-01-07,1,BABY CARE,0.0,0
10694,2013-01-07,1,BEAUTY,1.0,0
10695,2013-01-07,1,BEVERAGES,1158.0,0
10696,2013-01-07,1,BOOKS,0.0,0
10697,2013-01-07,1,BREAD/BAKERY,309.676,0
10698,2013-01-07,1,CELEBRATION,0.0,0
10699,2013-01-07,1,CLEANING,829.0,0
10700,2013-01-07,1,DAIRY,400.0,0
10701,2013-01-07,1,DELI,113.235,0
10702,2013-01-07,1,EGGS,157.0,0
10703,2013-01-07,1,FROZEN FOODS,95.0,0
10704,2013-01-07,1,GROCERY I,2262.0,0
10705,2013-01-07,1,GROCERY II,20.0,0
10706,2013-01-07,1,HARDWARE,0.0,0
10707,2013-01-07,1,HOME AND KITCHEN I,0.0,0
10708,2013-01-07,1,HOME AND KITCHEN II,0.0,0
10709,2013-01-07,1,HOME APPLIANCES,0.0,0
10710,2013-01-07,1,HOME CARE,0.0,0
10711,2013-01-07,1,LADIESWEAR,0.0,0
10712,2013-01-07,1,LAWN AND GARDEN,1.0,0
10713,2013-01-07,1,LINGERIE,5.0,0
10714,2013-01-07,1,"LIQUOR,WINE,BEER",109.0,0
10715,2013-01-07,1,MAGAZINES,0.0,0
10716,2013-01-07,1,MEATS,266.72,0
10717,2013-01-07,1,PERSONAL CARE,154.0,0
10718,2013-01-07,1,PET SUPPLIES,0.0,0
10719,2013-01-07,1,PLAYERS AND ELECTRONICS,0.0,0
10720,2013-01-07,1,POULTRY,218.293,0
10721,2013-01-07,1,PREPARED FOODS,48.0,0
10722,2013-01-07,1,PRODUCE,0.0,0
10723,2013-01-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10724,2013-01-07,1,SEAFOOD,4.0,0
11055,2013-01-07,2,AUTOMOTIVE,4.0,0
11056,2013-01-07,2,BABY CARE,0.0,0
11057,2013-01-07,2,BEAUTY,4.0,0
11058,2013-01-07,2,BEVERAGES,1038.0,0
11059,2013-01-07,2,BOOKS,0.0,0
11060,2013-01-07,2,BREAD/BAKERY,360.931,0
11061,2013-01-07,2,CELEBRATION,0.0,0
